repo,issue_1_number,issue_1_text,issue_2_number,issue_2_text,cosine_similarity,is_duplicate,final_confidence
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",164,"[Hacktoberfest]  Add and Update Job Functionality for Job Management Page of Admin
### Description
The Admin panel currently has a ""Create Job"" form, but it should be integrated into the **Job Management page**.  
Admins should also be able to **edit/update** job details.

### Tasks
- [x] Move the existing **Create Job form** into the Job Management page.
- [x] Add an **""Edit"" button** in the job table.
- [x] Clicking ""Edit"" should open a form pre-filled with job details.
- [x] On submit:
  - For add → call `POST /api/jobs`.
  - For update → call `PUT /api/jobs/:id`.
- [x] Refresh the job list dynamically after submission.",0.149552852,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",163,"[Hacktoberfest] Create Job Management Page for admin (View All Jobs)
### Description
Currently, the Admin panel only has a ""Create Job"" page.  
We need a **Job Management page** where the admin can view all jobs in a table, including the number of applications for each job.

### Tasks
- [ ] Create a new page in the Admin panel: **Job Management**.
- [ ] Fetch jobs using `GET /api/jobs`.
- [ ] Display jobs in a **table** with columns:
  - Job Title
  - Company
  - Application Deadline
  - Applications Count
  - Actions (Edit / Delete – placeholders for now).
- [ ] Ensure page loads dynamically without requiring refresh.",0.120888993,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",162,"[Hacktoberfest] Search and Filter Alumni by Batch
### Description
The Alumni Management page currently lists all alumni but does not support search or filtering.  
Admins should be able to:
- Search alumni by name or email.
- Filter alumni by batch.

### Tasks
- [ ] Add a **search bar** above the alumni table:
  - Filters results as the user types (by name or email).
- [ ] Add a **batch filter dropdown**:
  - Lists unique batch values from the alumni data.
  - When selected, shows only alumni from that batch.
- [ ] Ensure search and batch filter can be combined (e.g., search within a batch).
- [ ] Reset option to clear filters and show all alumni.",0.069827564,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",161,"[Hacktoberfest] Delete Alumni Functionality
### Description
Admins should be able to **delete alumni entries** directly from the Alumni Management page.

### Tasks
- [ ] Add a **""Delete"" button** for each alumni row in the table.
- [ ] On click, show a confirmation dialog: ""Are you sure you want to delete this alumni?""
- [ ] If confirmed, call `DELETE /api/alumni/:id`.
- [ ] Update the UI immediately (remove the row) after successful deletion.",0.26400578,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",160,"[Hacktoberfest] Add and Update Alumni Functionality
### Description
We already have a working ""Add Alumni"" form, but it should be integrated into the **Alumni Management page**.  
Admins should also be able to update alumni records.

### Tasks
- [ ] Move the existing **Add Alumni form** into the Alumni Management page.
- [ ] Add an **""Edit"" button** in the alumni table.
- [ ] Clicking ""Edit"" should open a form pre-filled with the alumni’s details.
- [ ] On submit:
  - For add → call `POST /api/alumni`.
  - For update → call `PUT /api/alumni/:id`.
- [ ] Refresh the table after submission without page reload.",0.182826445,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",159,"[Hacktoberfest]  Create Alumni Management Page (View All Alumni)
### Description
Currently, the admin panel only has an ""Add Alumni"" page.  
We need a dedicated **Alumni Management page** where the admin can view all alumni records from the database.

### Tasks
- [ ] Create a new page in the Admin panel: **Alumni Management**.
- [ ] Fetch alumni data from `GET /api/alumni`.
- [ ] Display alumni in a **table/list** with columns:
  - Name
  - Batch
  - Email
  - Actions (Edit / Delete – placeholders for now).
- [ ] Ensure page loads dynamically without requiring refresh.",0.183671072,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",158,"[Hacktoberfest] Add Section for Applied Jobs in Application & Saved Apps Pages
### Description
Currently, when a student applies for a job:
- The job card UI updates (e.g., ""Applied"" badge, count increment).
- But there is **no dedicated section** to view all applied jobs together.

We need to add a section on both the **Applications page** and the **Saved Applications page** that lists all applied jobs.

### Tasks
-Filter the **""Applied Jobs""**
- [ ] Create a new section **""Applied Jobs""** on:
  - Applications page
  - Saved Applications page
- [ ] Display job cards for applied jobs with:
  - Status = ""Applied""
- [ ] Ensure the list updates automatically when a job is applied.",0.035315383,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",157,"[Hacktoberfest-25] Frontend: Show Job Details in a Card (Instead of Direct Redirect)
### Description
Right now, clicking **Show Details** on a job card immediately redirects to the external application link.  
Instead, it should display a **Job Details card (popup/modal or expandable card)** with information stored in the database, and only then allow the user to proceed to the external link.

### Tasks
- [ ] On clicking **Show Details**, fetch job details from the backend (`GET /api/jobs/:jobId`).
- [ ] Display details in a **card component** (e.g., modal popup or expand the job card) showing:
  - Job title
  - Company
  - Required skills
  - Application deadline
  - Number of Applied Persons
  - Description
- [ ] Add a button **""Apply Now""** inside the card that redirects to the external application link (`applicationLink`).
- [ ] Ensure smooth closing of the card and return to the job list view.",0.33095032,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",156,"[Hacktoberfest-25] Frontend: Autofill Job Application Details from Profile
### Description
When a student clicks **Apply** on a job, a form is shown with fields like:
- Resume URL (optional)
- Phone (optional)
- Address (optional)

Currently, these fields are always empty and must be filled manually.  
We want to **autofill these fields from the student’s saved profile details**, and only prompt the user for confirmation.

### Tasks
- [ ] Fetch the user’s stored details (resume URL, phone, address) from the backend when loading the ""Apply Job"" form.
- [ ] Autofill the form fields with the retrieved values.
- [ ] If no values exist in the profile, keep the fields empty and allow manual input.
- [ ] Allow students to **edit the fields before submitting** if they want to override.
- [ ] Show a **confirmation prompt** like: ""Apply with saved details?"" before final submission.",0.183024615,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",155,"[Hacktoberfest-25] Backend: Save & Reuse Job Application Details from Profile
### Description
When a student applies for a job, they are asked for details like:
- Resume URL 
- Phone (optional)
- Address (optional)

Currently, these details must be entered every time.  
We need to **store these details in the student’s profile** so they can be reused automatically.

### Tasks
- [ ] Extend the **User schema** in MongoDB to include fields:
  - `resumeUrl` (String )
  - `phone` (String, optional)
  - `address` (String, optional)
- [ ] Create/update API endpoints to:
  - Save/update these details in the user profile.
  - Retrieve the details when applying for a job.
- [ ] Ensure that when a job application is submitted, the stored details can be included automatically.",0.206831321,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",154,"[Hacktoberfest-25] feat:Add ""Remove Saved Application"" Button on Student Saved Application page
### Description
On the **Student Job page**, once a job is saved, there is no option to remove it from the saved list.  
After the backend API is created, we need to add a UI option to allow students to remove saved jobs.

### Tasks
- [ ] Add a **""Remove / Unsave""** button next to each saved job.  
- [ ] Connect the button to the new `DELETE /api/saved-jobs/:jobId` API endpoint.  
- [ ] Update the local state/UI immediately after successful removal (so the page doesn’t need a refresh).  
- [ ] Show a small confirmation message (e.g., toast: ""Job removed from saved list"").",0.307110131,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",153,"[Hacktoberfest-25] feat: Implement ""Remove Saved Job"" API
### Description
Currently, students can save jobs, but there is **no backend API to remove (unsave) a saved job**.  
To support job management, we need an endpoint to delete a saved job from a student’s list.

### Tasks
- [ ] Create a `DELETE` API endpoint (e.g., `DELETE /api/saved-jobs/:jobId`).  
- [ ] Update the MongoDB schema logic to remove the `jobId` from the user's `savedJobs` array.  
- [ ] Ensure proper error handling (e.g., if job not found or user not authorized).  
- [ ] Return a success response when the job is removed.",0.322000682,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",152,"[Hacktoberfest-25] Add ""Refresh / Reset Search"" button on Alumni Search page
### Description
On the **Alumni Search page**, users can search alumni by specific criteria (e.g., name, Job, batch, company). However, once a search is performed, there is no way to return to the **default full alumni list** without manually refreshing the entire page.

### Steps to Reproduce
1. Go to **Alumni Search page**.  
2. Enter a search term .  
3. View the search results.  
4. Try to return to the default full list.

### Expected Behavior
There should be a **""Reset Search""** or **""Show All""** button that clears the current search and reloads the complete alumni list.

### Actual Behavior
Currently, users must refresh the page to reset the search and view the full list again.

### Impact
This reduces usability and creates a frustrating user experience for students/alumni browsing the alumni database.

### Suggested Fix
- Add a **""Reset Search""** or **""Show All""** button next to the search bar.  
- When clicked, it should reload and display the **entire alumni list** without requiring a full page refresh.",0.155941069,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",149,"[Hacktoberfest] Recruiter Signup Requires Institute Email Instead of Accepting All Emails
**Issue:**  
During recruiter signup, the email field is incorrectly restricted to institute email addresses (i.e., ending with .@ittbhilai.ac.in).  
Recruiters often do not have institute emails, so this validation prevents legitimate recruiter accounts from being created.

**Steps to Reproduce:**  
1. Go to the Signup page and Select Role of the Recruiter.  
2. Enter a non-institute email address (e.g., recruiter@example.com).  
3. Attempt to submit the form.  
4. The form rejects the email as invalid.

**Expected Behavior:**  
Recruiter signup should accept any valid email address, without requiring an institute domain.  

**Actual Behavior:**  
The form validation requires an institute email, blocking recruiters who use general or company email addresses.",0.321147263,0.0,1.0
OpenLake/Centre-for-Career-Planning-and-Services-Portal,221,"Referral system has no authentication or authorization — any unauthenticated user can create, view, and delete all referrals
## Description

The referral routes in `backend/routes/referral.routes.js` have no authentication middleware applied:

```js
router.post(""/request"", requestReferral);
router.post(""/provide"", provideReferral);
router.get(""/"", getReferrals);
router.delete(""/:id"", deleteReferral);
```

This means:
- **Any unauthenticated user** can create referral requests (leading to spam)
- **Any unauthenticated user** can view ALL referrals (exposing every student's name, email, resume link, and target company/job) — a serious PII leak
- **Any unauthenticated user** can delete ANY referral by ID

The `requestReferral`, `getReferrals`, and `deleteReferral` controllers use `req.body` or `req.params` without any check for who the current user is.

## Steps to Reproduce

1. Without any auth token, send GET to `/api/referrals/` — returns all referrals with PII
2. Without any auth token, send DELETE to `/api/referrals/:id` — deletes any referral

## Expected Behavior

- `getReferrals` should require authentication and filter referrals based on user role (students see only their own, admins see all)
- `deleteReferral` should require authentication and verify ownership
- `provideReferral` should require authentication and verify the alumnus is providing their own link

## Suggested Fix

- Add `protectRoute` middleware to all referral routes
- Add ownership checks in controllers (compare referral's studentEmail/alumniEmail with `req.user.email`)
- Add role-based access (admin can view all, students view only theirs)

## Affected Files

- `backend/routes/referral.routes.js`
- `backend/controllers/referral.controller.js`",148,"[Hacktoberfest] Job Application Save Button Does Not Reflect Saved State
**Issue:**  
Clicking the ""Save"" button on a job application always triggers the ""Application saved"" popup, even if the application is already in the saved list.  
The button never changes to indicate that the job is already saved, leading to repeated saves.

**Steps to Reproduce:**  
1. Go to the Job Applications page.  
2. Click ""Save"" on any job application.  
3. Notice the ""Application saved"" popup appears.  
4. Click the same ""Save"" button again — the popup appears again instead of showing it’s already saved.  

**Expected Behavior:**  
After saving a job application, the button should change to ""Saved"" (or ""Unsave"") and prevent repeated save actions unless the user explicitly unsaves it.  

**Actual Behavior:**  
The button remains in the ""Save"" state and always triggers the save popup on click, regardless of whether the application is already saved.",0.109090343,0.0,1.0
